Date,Open,High,Low,Close,Volume
2017-03-01 10:13,15.665,15.67,15.655,15.66,50501
2017-03-01 10:14,15.66,15.665,15.65,15.66,100917
2017-03-01 10:15,15.665,15.67,15.65,15.655,53297
2017-03-01 10:16,15.66,15.68,15.65,15.6701,96651
2017-03-01 10:17,15.6784,15.6869,15.67,15.67,95775
2017-03-01 10:18,15.67,15.675,15.66,15.66,21310
2017-03-01 10:19,15.665,15.67,15.66,15.66,44008
2017-03-01 10:20,15.65,15.66,15.64,15.6458,122339
2017-03-01 10:21,15.64,15.656,15.64,15.645,66799
2017-03-01 10:22,15.645,15.68,15.63,15.6755,160284
2017-03-01 10:23,15.673,15.68,15.66,15.665,51510
2017-03-01 10:24,15.668,15.68,15.65,15.68,52565
2017-03-01 10:25,15.675,15.68,15.67,15.675,26001
2017-03-01 10:26,15.68,15.7,15.675,15.6899,64814
2017-03-01 10:27,15.69,15.7,15.68,15.6876,62075
2017-03-01 10:28,15.6846,15.689,15.66,15.665,33554
2017-03-01 10:29,15.665,15.675,15.65,15.65,100103
2017-03-01 10:30,15.65,15.6699,15.65,15.665,37745
2017-03-01 10:31,15.665,15.69,15.665,15.67,84481
2017-03-01 10:32,15.67,15.68,15.67,15.67,16835
2017-03-01 10:33,15.6799,15.6799,15.6311,15.639,93297
2017-03-01 10:34,15.6301,15.66,15.63,15.655,81352
2017-03-01 10:35,15.66,15.67,15.65,15.67,58458
2017-03-01 10:36,15.67,15.68,15.65,15.6608,98587
2017-03-01 10:37,15.65,15.66,15.65,15.65,32398
2017-03-01 10:38,15.655,15.7,15.65,15.7,83942
2017-03-01 10:39,15.69,15.7,15.68,15.6901,63157
2017-03-01 10:40,15.695,15.7,15.685,15.685,26814
2017-03-01 10:41,15.685,15.689,15.68,15.68,12614
2017-03-01 10:42,15.68,15.7,15.68,15.68,45561
2017-03-01 10:43,15.68,15.69,15.665,15.67,61449
2017-03-01 10:44,15.675,15.68,15.66,15.675,57860
2017-03-01 10:45,15.675,15.69,15.67,15.6851,28842
2017-03-01 10:46,15.685,15.6851,15.66,15.665,26236
2017-03-01 10:47,15.665,15.67,15.66,15.66,40607
2017-03-01 10:48,15.66,15.67,15.65,15.65,41294
2017-03-01 10:49,15.655,15.68,15.65,15.675,63840
2017-03-01 10:50,15.675,15.69,15.675,15.685,24831
2017-03-01 10:51,15.685,15.69,15.67,15.67,25568
2017-03-01 10:52,15.67,15.68,15.67,15.67,16200
2017-03-01 10:53,15.68,15.69,15.671,15.69,42851
2017-03-01 10:54,15.68,15.69,15.67,15.675,19899
2017-03-01 10:55,15.67,15.68,15.67,15.675,27642
2017-03-01 10:56,15.675,15.685,15.67,15.68,29503
2017-03-01 10:57,15.68,15.683,15.67,15.675,31067
2017-03-01 10:58,15.675,15.6799,15.67,15.67,6400
2017-03-01 10:59,15.67,15.68,15.67,15.6792,20728
2017-03-01 11:00,15.6701,15.68,15.67,15.67,27600
2017-03-01 11:01,15.675,15.68,15.67,15.68,12344
2017-03-01 11:02,15.67,15.67,15.65,15.66,132969
2017-03-01 11:03,15.66,15.67,15.66,15.67,7251
2017-03-01 11:04,15.66,15.665,15.65,15.66,38637
2017-03-01 11:05,15.655,15.66,15.63,15.65,131238
2017-03-01 11:06,15.64,15.645,15.62,15.62,62624
2017-03-01 11:07,15.625,15.635,15.62,15.635,64113
2017-03-01 11:08,15.635,15.65,15.63,15.6437,42607
2017-03-01 11:09,15.6498,15.67,15.64,15.67,75107
2017-03-01 11:10,15.6669,15.6669,15.64,15.6475,49685
2017-03-01 11:11,15.64,15.65,15.64,15.64,26027
2017-03-01 11:12,15.645,15.65,15.63,15.63,27114
2017-03-01 11:13,15.63,15.64,15.62,15.625,46413
2017-03-01 11:14,15.625,15.63,15.61,15.616,50015
2017-03-01 11:15,15.61,15.63,15.61,15.6297,67974
2017-03-01 11:16,15.62,15.63,15.61,15.61,26410
2017-03-01 11:17,15.6116,15.62,15.61,15.62,11095
2017-03-01 11:18,15.615,15.63,15.61,15.63,65695
2017-03-01 11:19,15.63,15.64,15.63,15.6354,42354
2017-03-01 11:20,15.64,15.64,15.63,15.637,30005
2017-03-01 11:21,15.64,15.64,15.63,15.6346,28156
2017-03-01 11:22,15.63,15.638,15.62,15.62,29638
2017-03-01 11:23,15.625,15.63,15.62,15.625,7927
2017-03-01 11:24,15.625,15.64,15.625,15.635,34313
2017-03-01 11:25,15.6331,15.66,15.6331,15.6458,98724
2017-03-01 11:26,15.6499,15.65,15.635,15.635,28159
2017-03-01 11:27,15.6399,15.64,15.63,15.6347,13650
2017-03-01 11:28,15.63,15.64,15.63,15.64,3775
2017-03-01 11:29,15.6354,15.6399,15.63,15.63,15189
2017-03-01 11:30,15.635,15.64,15.63,15.63,5885
2017-03-01 11:31,15.64,15.64,15.625,15.64,80318
2017-03-01 11:32,15.635,15.64,15.62,15.625,16120
2017-03-01 11:33,15.625,15.635,15.62,15.62,43512
2017-03-01 11:34,15.625,15.63,15.62,15.625,16700
2017-03-01 11:35,15.623,15.63,15.62,15.625,14750
2017-03-01 11:36,15.63,15.63,15.62,15.625,11000
2017-03-01 11:37,15.6248,15.63,15.62,15.626,18308
2017-03-01 11:38,15.6212,15.64,15.62,15.635,44309
2017-03-01 11:39,15.637,15.64,15.63,15.64,13395
2017-03-01 11:40,15.64,15.65,15.63,15.6448,41220
2017-03-01 11:41,15.65,15.66,15.64,15.655,86750
2017-03-01 11:42,15.6537,15.66,15.6437,15.6437,31589
2017-03-01 11:43,15.645,15.65,15.64,15.6475,18754
2017-03-01 11:44,15.645,15.6499,15.64,15.646,16561
2017-03-01 11:45,15.6432,15.65,15.625,15.645,94616
2017-03-01 11:46,15.645,15.65,15.64,15.65,8611
2017-03-01 11:47,15.65,15.65,15.645,15.6457,11700
2017-03-01 11:48,15.645,15.66,15.6401,15.65,25010
2017-03-01 11:49,15.6504,15.66,15.65,15.655,23554
2017-03-01 11:50,15.655,15.66,15.6515,15.6515,2547
2017-03-01 11:51,15.66,15.66,15.65,15.6585,9300
2017-03-01 11:52,15.6543,15.66,15.65,15.66,23141
2017-03-01 11:53,15.6553,15.66,15.64,15.645,99223
2017-03-01 11:54,15.6463,15.65,15.64,15.64,31506
2017-03-01 11:55,15.645,15.65,15.64,15.645,6315
2017-03-01 11:56,15.6439,15.6457,15.63,15.6316,23440
2017-03-01 11:57,15.63,15.64,15.63,15.63,3751
2017-03-01 11:58,15.63,15.64,15.6,15.605,171283
2017-03-01 11:59,15.605,15.6101,15.6,15.6101,44170
2017-03-01 12:00,15.61,15.61,15.585,15.6,263584
2017-03-01 12:01,15.5948,15.6,15.59,15.6,32742
2017-03-01 12:02,15.5984,15.6,15.59,15.5952,71986
2017-03-01 12:03,15.595,15.625,15.5945,15.6169,119518
2017-03-01 12:04,15.616,15.63,15.615,15.62,17558
2017-03-01 12:05,15.625,15.63,15.62,15.6243,8119
2017-03-01 12:06,15.625,15.638,15.615,15.63,85805
2017-03-01 12:07,15.625,15.63,15.61,15.6239,17660
2017-03-01 12:08,15.625,15.63,15.62,15.625,5990
2017-03-01 12:09,15.625,15.63,15.622,15.625,16755
2017-03-01 12:10,15.6262,15.63,15.62,15.625,9740
2017-03-01 12:11,15.6293,15.63,15.615,15.625,39622
2017-03-01 12:12,15.625,15.63,15.62,15.625,17659
2017-03-01 12:13,15.63,15.63,15.6248,15.6255,6964
2017-03-01 12:14,15.6246,15.63,15.62,15.625,27200
2017-03-01 12:15,15.625,15.63,15.621,15.63,8502
2017-03-01 12:16,15.62,15.63,15.62,15.6201,10483
2017-03-01 12:17,15.625,15.63,15.62,15.62,10864
2017-03-01 12:18,15.625,15.63,15.62,15.625,7292
2017-03-01 12:19,15.625,15.64,15.62,15.635,33983
2017-03-01 12:20,15.633,15.64,15.63,15.635,15349
2017-03-01 12:21,15.635,15.64,15.632,15.635,6550
2017-03-01 12:22,15.635,15.64,15.63,15.63,15723
2017-03-01 12:23,15.635,15.64,15.63,15.64,22400
2017-03-01 12:24,15.635,15.65,15.63,15.64,43547
2017-03-01 12:25,15.645,15.65,15.64,15.645,8310
2017-03-01 12:26,15.645,15.65,15.64,15.643,19660
2017-03-01 12:27,15.645,15.65,15.62,15.63,69502
2017-03-01 12:28,15.635,15.66,15.63,15.65,201980
2017-03-01 12:29,15.655,15.69,15.65,15.69,94031
2017-03-01 12:30,15.6845,15.69,15.6701,15.68,28112
2017-03-01 12:31,15.685,15.687,15.6743,15.6823,81507
2017-03-01 12:32,15.6884,15.69,15.68,15.69,25977
2017-03-01 12:33,15.68,15.69,15.68,15.68,4483
2017-03-01 12:34,15.69,15.69,15.6847,15.685,17590
2017-03-01 12:35,15.685,15.69,15.68,15.685,14251
2017-03-01 12:36,15.685,15.69,15.65,15.6748,165563
2017-03-01 12:37,15.675,15.68,15.67,15.675,19250
2017-03-01 12:38,15.675,15.675,15.66,15.665,43929
2017-03-01 12:39,15.67,15.67,15.66,15.665,9661
2017-03-01 12:40,15.665,15.665,15.655,15.655,24675
2017-03-01 12:41,15.66,15.6737,15.652,15.6737,28997
2017-03-01 12:42,15.6799,15.68,15.6701,15.675,24293
2017-03-01 12:43,15.675,15.685,15.6733,15.68,29697
2017-03-01 12:44,15.68,15.6899,15.68,15.68,26519
2017-03-01 12:45,15.685,15.69,15.68,15.685,10061
2017-03-01 12:46,15.684,15.69,15.68,15.68,3590
2017-03-01 12:47,15.685,15.69,15.67,15.6899,79738
2017-03-01 12:48,15.685,15.685,15.6826,15.685,1500
2017-03-01 12:49,15.685,15.69,15.6801,15.685,4030
2017-03-01 12:50,15.685,15.69,15.68,15.69,3920
2017-03-01 12:51,15.685,15.69,15.68,15.68,17339
2017-03-01 12:52,15.69,15.69,15.68,15.685,6600
2017-03-01 12:53,15.69,15.69,15.68,15.685,7405
2017-03-01 12:54,15.685,15.69,15.68,15.68,2167
2017-03-01 12:55,15.685,15.71,15.68,15.7085,128077
2017-03-01 12:56,15.705,15.72,15.7005,15.72,45436
2017-03-01 12:57,15.7101,15.73,15.71,15.73,41199
2017-03-01 12:58,15.73,15.74,15.72,15.735,62370
2017-03-01 12:59,15.74,15.75,15.74,15.74,70848
2017-03-01 13:00,15.7408,15.75,15.74,15.745,13220
2017-03-01 13:01,15.745,15.7492,15.7,15.725,112436
2017-03-01 13:02,15.725,15.7285,15.71,15.715,34528
2017-03-01 13:03,15.715,15.73,15.7124,15.725,48638
2017-03-01 13:04,15.725,15.73,15.723,15.73,7100
2017-03-01 13:05,15.73,15.73,15.72,15.73,21109
2017-03-01 13:06,15.725,15.73,15.72,15.73,11215
2017-03-01 13:07,15.73,15.73,15.715,15.725,40628
2017-03-01 13:08,15.73,15.73,15.7243,15.725,6105
2017-03-01 13:09,15.725,15.73,15.72,15.7248,6365
2017-03-01 13:10,15.73,15.73,15.72,15.725,3275
2017-03-01 13:11,15.725,15.7276,15.71,15.7154,10390
2017-03-01 13:12,15.72,15.72,15.71,15.715,9317
2017-03-01 13:13,15.715,15.73,15.71,15.73,80731
2017-03-01 13:14,15.725,15.73,15.72,15.73,3942
2017-03-01 13:15,15.725,15.73,15.7231,15.7239,5637
2017-03-01 13:16,15.725,15.73,15.72,15.725,7467
2017-03-01 13:17,15.725,15.73,15.705,15.71,85570
2017-03-01 13:18,15.715,15.72,15.71,15.71,14320
2017-03-01 13:19,15.72,15.72,15.71,15.715,13320
2017-03-01 13:20,15.715,15.72,15.71,15.715,8663
2017-03-01 13:21,15.72,15.73,15.72,15.72,18441
2017-03-01 13:22,15.725,15.74,15.7215,15.74,22077
2017-03-01 13:23,15.74,15.76,15.73,15.7595,74062
2017-03-01 13:24,15.7531,15.768,15.75,15.75,46692
2017-03-01 13:25,15.75,15.76,15.75,15.76,900
2017-03-01 13:26,15.755,15.76,15.75,15.76,22924
2017-03-01 13:27,15.76,15.76,15.75,15.755,3485
2017-03-01 13:28,15.76,15.76,15.75,15.76,6295
2017-03-01 13:29,15.755,15.76,15.75,15.75,21214
2017-03-01 13:30,15.75,15.76,15.74,15.75,35024
2017-03-01 13:31,15.75,15.76,15.745,15.76,31431
2017-03-01 13:32,15.76,15.77,15.755,15.7669,32383
2017-03-01 13:33,15.765,15.765,15.75,15.75,29149
2017-03-01 13:34,15.75,15.76,15.75,15.755,7672
2017-03-01 13:35,15.75,15.76,15.74,15.74,31446
2017-03-01 13:36,15.749,15.76,15.745,15.7525,81540
2017-03-01 13:37,15.76,15.76,15.75,15.75,20371
2017-03-01 13:38,15.755,15.7584,15.73,15.735,86654
2017-03-01 13:39,15.73,15.74,15.73,15.7301,15100
2017-03-01 13:40,15.73,15.74,15.72,15.74,105150
2017-03-01 13:41,15.735,15.74,15.72,15.725,17407
2017-03-01 13:42,15.73,15.73,15.72,15.725,15670
2017-03-01 13:43,15.73,15.73,15.72,15.72,15569
2017-03-01 13:44,15.715,15.72,15.71,15.71,5923
2017-03-01 13:45,15.7147,15.72,15.71,15.71,4900
2017-03-01 13:46,15.71,15.715,15.685,15.7,139017
2017-03-01 13:47,15.7053,15.72,15.7,15.7147,30900
2017-03-01 13:48,15.715,15.72,15.7,15.707,15114
2017-03-01 13:49,15.71,15.71,15.695,15.71,35014
2017-03-01 13:50,15.705,15.72,15.705,15.72,25012
2017-03-01 13:51,15.72,15.72,15.714,15.7177,11306
2017-03-01 13:52,15.72,15.72,15.71,15.7101,5506
2017-03-01 13:53,15.715,15.72,15.71,15.71,2900
2017-03-01 13:54,15.71,15.72,15.71,15.7116,13777
2017-03-01 13:55,15.71,15.715,15.7,15.705,24860
2017-03-01 13:56,15.7,15.71,15.7,15.7069,10270
2017-03-01 13:57,15.705,15.71,15.695,15.7,52104
2017-03-01 13:58,15.7,15.706,15.69,15.69,27104
2017-03-01 13:59,15.69,15.7,15.69,15.691,18564
2017-03-01 14:00,15.7,15.7,15.69,15.7,3493
2017-03-01 14:01,15.695,15.7,15.69,15.69,30080
2017-03-01 14:02,15.695,15.7,15.69,15.69,21884
2017-03-01 14:03,15.695,15.695,15.68,15.68,51632
2017-03-01 14:04,15.68,15.685,15.67,15.67,34950
2017-03-01 14:05,15.6701,15.685,15.67,15.685,37018
2017-03-01 14:06,15.685,15.7,15.68,15.7,24990
2017-03-01 14:07,15.695,15.71,15.685,15.7,39648
2017-03-01 14:08,15.7,15.7095,15.7,15.7,11720
2017-03-01 14:09,15.7,15.7,15.69,15.695,15076
2017-03-01 14:10,15.695,15.7,15.68,15.69,23178
2017-03-01 14:11,15.695,15.7,15.69,15.69,6984
2017-03-01 14:12,15.695,15.695,15.68,15.68,13601
2017-03-01 14:13,15.68,15.69,15.68,15.685,3936
2017-03-01 14:14,15.685,15.7,15.68,15.695,40767
2017-03-01 14:15,15.69,15.7,15.69,15.695,3900
2017-03-01 14:16,15.695,15.7,15.69,15.69,6200
2017-03-01 14:17,15.695,15.695,15.68,15.69,90526
2017-03-01 14:18,15.685,15.69,15.68,15.685,12050
2017-03-01 14:19,15.68,15.687,15.67,15.675,57763
2017-03-01 14:20,15.6748,15.68,15.665,15.6731,46424
2017-03-01 14:21,15.68,15.69,15.67,15.685,30212
2017-03-01 14:22,15.69,15.69,15.68,15.685,20030
2017-03-01 14:23,15.69,15.69,15.68,15.68,10576
2017-03-01 14:24,15.6884,15.7,15.68,15.7,30262
2017-03-01 14:25,15.695,15.7,15.69,15.694,4852
2017-03-01 14:26,15.6952,15.72,15.69,15.715,42070
2017-03-01 14:27,15.72,15.72,15.71,15.72,5315
2017-03-01 14:28,15.72,15.72,15.71,15.7135,7200
2017-03-01 14:29,15.715,15.73,15.7,15.73,87139
2017-03-01 14:30,15.73,15.75,15.72,15.74,98089
2017-03-01 14:31,15.74,15.75,15.74,15.75,58202
2017-03-01 14:32,15.749,15.75,15.74,15.75,5412
2017-03-01 14:33,15.75,15.75,15.73,15.73,40877
2017-03-01 14:34,15.7337,15.7354,15.72,15.725,11414
2017-03-01 14:35,15.7241,15.7257,15.72,15.725,3280
2017-03-01 14:36,15.725,15.73,15.71,15.715,23180
2017-03-01 14:37,15.71,15.7165,15.71,15.7165,3790
2017-03-01 14:38,15.71,15.71,15.695,15.705,63180
2017-03-01 14:39,15.7001,15.725,15.7,15.725,49589
2017-03-01 14:40,15.7248,15.73,15.71,15.73,54002
2017-03-01 14:41,15.725,15.735,15.72,15.7312,14900
2017-03-01 14:42,15.735,15.74,15.73,15.735,5850
2017-03-01 14:43,15.735,15.74,15.73,15.73,21780
2017-03-01 14:44,15.7241,15.735,15.72,15.725,37637
2017-03-01 14:45,15.725,15.74,15.725,15.735,19975
2017-03-01 14:46,15.7343,15.74,15.73,15.735,8814
2017-03-01 14:47,15.73,15.74,15.725,15.735,56930
2017-03-01 14:48,15.735,15.74,15.73,15.73,6875
2017-03-01 14:49,15.735,15.74,15.72,15.73,61612
2017-03-01 14:50,15.735,15.74,15.73,15.7376,8350
2017-03-01 14:51,15.734,15.74,15.73,15.735,22253
2017-03-01 14:52,15.735,15.735,15.72,15.725,14570
2017-03-01 14:53,15.725,15.725,15.72,15.72,10186
2017-03-01 14:54,15.7215,15.73,15.71,15.71,24824
2017-03-01 14:55,15.71,15.725,15.71,15.725,40676
2017-03-01 14:56,15.72,15.73,15.7,15.71,65422
2017-03-01 14:57,15.705,15.71,15.7,15.71,26302
2017-03-01 14:58,15.7009,15.71,15.7,15.7009,13982
2017-03-01 14:59,15.7,15.71,15.7,15.705,15919
2017-03-01 15:00,15.705,15.72,15.69,15.72,63251
2017-03-01 15:01,15.715,15.72,15.715,15.7152,12666
2017-03-01 15:02,15.72,15.72,15.71,15.72,13245
2017-03-01 15:03,15.715,15.72,15.7,15.72,49245
2017-03-01 15:04,15.715,15.72,15.71,15.7116,15549
2017-03-01 15:05,15.715,15.72,15.71,15.715,20619
2017-03-01 15:06,15.715,15.715,15.69,15.705,52380
2017-03-01 15:07,15.705,15.72,15.705,15.7137,69265
2017-03-01 15:08,15.715,15.72,15.71,15.72,16110
2017-03-01 15:09,15.71,15.72,15.7,15.715,34144
2017-03-01 15:10,15.715,15.73,15.715,15.725,46162
2017-03-01 15:11,15.725,15.725,15.7144,15.715,26535
2017-03-01 15:12,15.715,15.72,15.71,15.7185,22450
2017-03-01 15:13,15.71,15.72,15.705,15.7137,34848
2017-03-01 15:14,15.715,15.72,15.71,15.715,3667
2017-03-01 15:15,15.715,15.72,15.71,15.71,6350
2017-03-01 15:16,15.715,15.72,15.7,15.71,38136
2017-03-01 15:17,15.715,15.72,15.71,15.71,10915
2017-03-01 15:18,15.715,15.72,15.71,15.71,12253
2017-03-01 15:19,15.715,15.72,15.71,15.715,18892
2017-03-01 15:20,15.715,15.725,15.71,15.715,74304
2017-03-01 15:21,15.715,15.7276,15.7,15.7276,51747
2017-03-01 15:22,15.73,15.73,15.71,15.71,17715
2017-03-01 15:23,15.715,15.7199,15.71,15.71,17741
2017-03-01 15:24,15.715,15.719,15.71,15.716,13775
2017-03-01 15:25,15.71,15.73,15.705,15.73,62960
2017-03-01 15:26,15.72,15.73,15.72,15.72,13750
2017-03-01 15:27,15.725,15.725,15.71,15.7101,19250
2017-03-01 15:28,15.717,15.72,15.71,15.716,39608
2017-03-01 15:29,15.71,15.7184,15.7,15.705,17960
2017-03-01 15:30,15.7,15.71,15.7,15.705,45398
2017-03-01 15:31,15.7009,15.71,15.7,15.705,19432
2017-03-01 15:32,15.7,15.71,15.69,15.69,39089
2017-03-01 15:33,15.69,15.7,15.68,15.695,112557
2017-03-01 15:34,15.69,15.7,15.69,15.69,31254
2017-03-01 15:35,15.6901,15.7,15.69,15.695,49295
2017-03-01 15:36,15.69,15.7,15.69,15.7,46967
2017-03-01 15:37,15.69,15.7,15.69,15.69,32169
2017-03-01 15:38,15.7,15.7,15.69,15.69,36260
2017-03-01 15:39,15.6908,15.7,15.69,15.695,76549
2017-03-01 15:40,15.69,15.72,15.69,15.72,88376
2017-03-01 15:41,15.72,15.73,15.7115,15.73,69447
2017-03-01 15:42,15.73,15.73,15.72,15.73,44982
2017-03-01 15:43,15.73,15.74,15.7247,15.735,111231
2017-03-01 15:44,15.7399,15.75,15.7399,15.75,70163
2017-03-01 15:45,15.75,15.75,15.74,15.74,46697
2017-03-01 15:46,15.745,15.75,15.74,15.74,45708
2017-03-01 15:47,15.75,15.75,15.74,15.74,18581
2017-03-01 15:48,15.75,15.75,15.74,15.745,33799
2017-03-01 15:49,15.745,15.75,15.73,15.745,156308
2017-03-01 15:50,15.75,15.785,15.74,15.785,221211
2017-03-01 15:51,15.781,15.785,15.77,15.773,81480
2017-03-01 15:52,15.77,15.78,15.77,15.78,43451
2017-03-01 15:53,15.7763,15.78,15.76,15.76,78617
2017-03-01 15:54,15.765,15.77,15.76,15.7604,100239
2017-03-01 15:55,15.765,15.8,15.76,15.79,181630
2017-03-01 15:56,15.7956,15.8,15.79,15.8,38722
2017-03-01 15:57,15.795,15.8,15.79,15.795,101941
2017-03-01 15:58,15.8,15.8,15.785,15.79,455604
2017-03-01 15:59,15.79,15.8,15.78,15.8,333333
2017-03-01 16:00,15.79,15.8,15.78,15.8,333333
2017-03-01 16:01,15.79,15.8,15.78,15.8,333333
2017-03-01 16:02,15.79,15.79,15.79,15.79,228724
2017-03-01 16:03,15.79,15.79,15.79,15.79,228724
2017-03-01 16:04,15.79,15.79,15.79,15.79,228724
2017-03-01 16:05,15.79,15.79,15.79,15.79,228724
2017-03-01 16:06,15.79,15.79,15.79,15.79,228724
2017-03-01 16:07,15.79,15.79,15.79,15.79,228724
2017-03-01 16:08,15.79,15.79,15.79,15.79,228724
2017-03-01 16:09,15.79,15.79,15.79,15.79,228724
2017-03-01 16:10,15.79,15.79,15.79,15.79,228724
