Date,sentiment_score
2017-03-01,0.121739130435
2017-03-02,0.0200634920635
2017-03-03,0.0701172035079
2017-03-04,0.0847366761274
2017-03-05,0.0304232804233
2017-03-06,0.0335317460317
2017-03-07,0.0335690711928
2017-03-08,0.0398960363873
2017-03-09,-0.0148368208043
2017-03-10,0.0286356340289
2017-03-11,0.0561403508772
2017-03-12,0.162363740677
2017-03-13,0.0409424897555
2017-03-14,0.0646568627451
2017-03-15,0.0112480635819
2017-03-16,0.0595456531236
2017-03-17,0.0231392384242
2017-03-18,0.0592466616276
2017-03-19,0.215018315018
2017-03-20,0.0636410896236
2017-03-21,0.0189087680961
2017-03-22,0.0430948832588
2017-03-23,-0.0232015376167
2017-03-24,-0.0218159766379
2017-03-25,-0.0386078042328
2017-03-26,-0.00907029478458
2017-03-27,0.00294566544567
2017-03-28,0.0251378446115
2017-03-29,0.0995995670996
2017-03-30,0.0612267958031
2017-03-31,0.0497522465776
2017-04-01,0.109309309309
2017-04-02,0.047572815534
2017-04-03,0.140166912126
2017-04-04,0.0874760136485
2017-04-05,0.0139741693779
2017-04-06,-0.0294192219317
2017-04-07,-0.00570641479732
2017-04-08,0.0256144393241
2017-04-09,0.0804281345566
2017-04-10,-0.00598262399648
2017-04-11,-0.0100136170559
2017-04-12,-0.0547735516289
2017-04-13,0.0314894815928
2017-04-14,0.0214644651831
2017-04-15,0.0273469387755
2017-04-16,0.11768707483
2017-04-17,0.00582120582121
2017-04-18,0.0313811348294
2017-04-19,-0.0475496408956
2017-04-20,-0.00992506518822
2017-04-21,0.0146535694074
2017-04-22,0.0787610619469
2017-04-23,0.0177304964539
2017-04-24,-0.0830975056689
2017-04-25,-0.0262064557367
2017-04-26,0.00500247313278
2017-04-27,-0.0836746302617
2017-04-28,-0.0156335431369
2017-04-29,-0.0173123486683
2017-04-30,0.161538461538
