Date,sentiment_score
2017-03-03,0.142857142857
2017-03-04,0.0230452674897
2017-03-05,0.171296296296
2017-03-06,0.0320729556502
2017-03-07,0.003663003663
2017-03-08,0.000540858318636
2017-03-09,0.0464830067216
2017-03-10,0.0185062849803
2017-03-11,0.0604575163399
2017-03-12,0.0177536231884
2017-03-13,-0.0324111866969
2017-03-14,-0.00210526315789
2017-03-15,-0.0039483675019
2017-03-16,-0.0322201607916
2017-03-17,0.0209794950008
2017-03-18,0.249777777778
2017-03-19,0.0954248366013
2017-03-20,0.0262765347103
2017-03-21,-0.00150412421155
2017-03-22,-0.00471881060116
2017-03-23,0.0364748677249
2017-03-24,0.0207084320292
2017-03-25,0.0807692307692
2017-03-26,0.0114814814815
2017-03-27,-0.0661161574456
2017-03-28,-0.0276081424936
2017-03-29,0.0117123135159
2017-03-30,-0.0114545177045
2017-03-31,0.00490144775859
2017-04-01,0.144725738397
2017-04-02,-0.100529100529
2017-04-03,0.062100945247
2017-04-04,-0.0303691870785
2017-04-05,0.0403100775194
2017-04-06,-0.0514962269061
2017-04-07,-0.0103785103785
2017-04-08,-0.016043956044
2017-04-09,0.128415300546
2017-04-10,-0.0386630802949
2017-04-11,0.0284936196701
2017-04-12,-0.0907663423792
2017-04-13,-0.109983423749
2017-04-14,0.00816326530612
2017-04-15,0.0591650358774
2017-04-16,0.0823643410853
2017-04-17,-0.102373603762
2017-04-18,0.0083141882484
2017-04-19,0.0274145545315
2017-04-20,-0.0452973720609
2017-04-21,-0.0171107331822
2017-04-22,0.135653235653
2017-04-23,0.116666666667
2017-04-24,-0.0608208500792
2017-04-25,-0.00914104061243
2017-04-26,-0.0573412698413
2017-04-27,-0.0337003968254
2017-04-28,0.01336996337
2017-04-29,0.0819143819144
2017-04-30,0.0952525252525
2017-05-01,0.0186822452421
2017-05-02,-0.0855855855856
