Date,sentiment_score
2017-03-03,0.166306775285
2017-03-04,0.399136260685
2017-03-05,2.3441335945
2017-03-06,11.5281895641
2017-03-07,2.00184081362
2017-03-08,0.234187091728
2017-03-09,31.0455655423
2017-03-10,13.1590141666
2017-03-11,1.66042796277
2017-03-12,0.396672456606
2017-03-13,-8.4895649098
2017-03-14,-0.451404104346
2017-03-15,-2.00870426784
2017-03-16,-12.6071974757
2017-03-17,4.37297568954
2017-03-18,3.70890506787
2017-03-19,0.655195898822
2017-03-20,4.3006705821
2017-03-21,-1.87398698056
2017-03-22,-2.43358476705
2017-03-23,7.98634549723
2017-03-24,5.52803583916
2017-03-25,1.29719284722
2017-03-26,0.245500477802
2017-03-27,-20.8943659086
2017-03-28,-20.011016724
2017-03-29,7.69862513866
2017-03-30,-2.94344136611
2017-03-31,0.964315317646
2017-04-01,2.38434639677
2017-04-02,-1.05327624347
2017-04-03,11.6866523917
2017-04-04,-7.8540061161
2017-04-05,15.9369406945
2017-04-06,-18.2098753793
2017-04-07,-2.04187762989
2017-04-08,-0.178940056401
2017-04-09,1.26137969509
2017-04-10,-5.82990726292
2017-04-11,7.0430353664
2017-04-12,-18.6510220136
2017-04-13,-28.9915071668
2017-04-14,0.206959542577
2017-04-15,0.832300672593
2017-04-16,1.6080721261
2017-04-17,-28.369220651
2017-04-18,4.56371937875
2017-04-19,17.8038505235
2017-04-20,-27.7802709129
2017-04-21,-2.86839590516
2017-04-22,2.17865646752
2017-04-23,2.17307519706
2017-04-24,-24.5456984118
2017-04-25,-3.25010326607
2017-04-26,-15.8901032761
2017-04-27,-20.4968386628
2017-04-28,23.6737694619
2017-04-29,2.11933661321
2017-04-30,3.04250472669
2017-05-01,17.3423460795
2017-05-02,-0.309295404829
