Date,sentiment_score
2017-03-03,0.00270546666595
2017-03-04,0.0135273333297
2017-03-05,0.00270546666595
2017-03-06,0.00270546666595
2017-03-07,-0.00270546666595
2017-03-08,-0.0324655999913
2017-03-09,0.00811639999784
2017-03-10,0.0270546666595
2017-03-11,0.0108218666638
2017-03-12,-0.00541093333189
2017-03-13,-0.0297601333254
2017-03-14,-0.0135273333297
2017-03-15,0.0270546666595
2017-03-16,-0.0703421333146
2017-03-17,0.0162327999957
2017-03-18,0.0189382666616
2017-03-19,0.0162327999957
2017-03-20,-0.00811639999784
2017-03-21,-0.0459929333211
2017-03-22,-0.0216437333276
2017-03-23,-0.0243491999935
2017-03-24,-0.0676366666486
2017-03-25,0.00811639999784
2017-03-26,0.00541093333189
2017-03-27,-0.0622257333167
2017-03-28,-0.0162327999957
2017-03-29,-0.0351710666573
2017-03-30,-0.0541093333189
2017-03-31,0.0216437333276
2017-04-01,0.00541093333189
2017-04-02,-0.00811639999784
2017-04-03,-0.00270546666595
2017-04-04,-0.00811639999784
2017-04-05,0.0432874666551
2017-04-06,-0.0243491999935
2017-04-07,0.0189382666616
2017-04-08,0.00811639999784
2017-04-09,0.00270546666595
2017-04-10,0.0
2017-04-11,0.00541093333189
2017-04-12,-0.0622257333167
2017-04-13,-0.0324655999913
2017-04-14,-0.0108218666638
2017-04-15,-0.00811639999784
2017-04-16,-0.00541093333189
2017-04-17,-0.0622257333167
2017-04-18,-0.0351710666573
2017-04-19,0.0
2017-04-20,-0.0162327999957
2017-04-21,-0.0541093333189
2017-04-22,0.00270546666595
2017-04-23,0.0216437333276
2017-04-24,-0.0378765333232
2017-04-25,-0.0405819999892
2017-04-26,-0.0946913333081
2017-04-27,-0.0108218666638
2017-04-28,0.0324655999913
2017-04-29,0.00811639999784
2017-04-30,0.0324655999913
2017-05-01,-0.00270546666595
2017-05-02,-0.00270546666595
